url	 rating	 price	 sales	 category	 name	 description
https://www.etsy.com/listing/775255273/grateful-dead-dire-wolf-125-pinback	4.9167	2.75	12.0	Accessories zzz Patches & Pins zzz Pins & Pinback Buttons	Grateful Dead Dire Wolf 1.25&quot; Pinback button/magnet single or SET OF 3 Rock n roll Country
https://www.etsy.com/listing/657567336/grateful-dead-painted-shoes	4.6667	52.5	48.0	Shoes zzz Unisex Adult Shoes zzz Sneakers & Athletic Shoes zzz Slip Ons	Grateful Dead painted shoes
https://www.etsy.com/listing/713873038/not-like-other-moms-koozie-grateful-dead	4.8551	8.5	315.0	Home & Living zzz Kitchen & Dining zzz Drink & Barware zzz Drinkware zzz Cozies	Not like Other Moms KOOZIE® Grateful Dead Drink Hugger Beverage Cooler Beer Dead Head Mothers Day Gift Festival Accessories Party Favors
https://www.etsy.com/listing/661585169/ship-of-fools-fitted-hat-grateful-dead	4.8393	25.0	1130.0	Accessories zzz Hats & Caps	Ship of Fools Fitted Hat Grateful Dead made to order flat bill 17 hat colors FREE SHIPPING
https://www.etsy.com/listing/778082894/face-mask-woodstock-love-peace-print	4.9348	16.0	338.0	Bath & Beauty zzz Personal Care zzz Face Masks & Coverings	Face mask Woodstock love peace print mask Grateful Dead 1969
https://www.etsy.com/listing/53506525/sunny-the-grateful-dead-bear-crochet	4.4444	5.0	131.0	Craft Supplies & Tools zzz Patterns & How To	Sunny - The Grateful Dead Bear - Crochet Pattern Instructions
https://www.etsy.com/listing/681582093/tennessee-jed-magnet-grateful-dead	4.9635	4.0	430.0	Home & Living zzz Kitchen & Dining zzz Kitchen Décor zzz Refrigerator Magnets	Tennessee Jed Magnet - Grateful Dead
https://www.etsy.com/listing/768792543/final-piece-in-circulation-series-2-pin	5.0	108.0	6.0	Accessories zzz Patches & Pins zzz Pins & Pinback Buttons	FINAL PIECE in CIRCULATION Series 2 Pin 5 Stanley Mouse Cat&#39;s Under The Stars Signed Pin. Kingpin Designs. Grateful Dead Lapel/ hat Pin
https://www.etsy.com/listing/793921113/grateful-dead-stealie-wall-hanging-what	5.0	80.0	126.0	Home & Living zzz Home Décor zzz Wall Décor	Grateful Dead Stealie Wall Hanging &#39;What A Long Strange Trip It&#39;s Been&#39;
https://www.etsy.com/listing/555548952/grateful-dead-fall-tour-1995-vintage	4.8267	12.0	378.0	Home & Living zzz Lighting zzz Switchplates	Grateful Dead Fall Tour 1995 Vintage Concert Poster Switch Plate Cover Wall Plate Single Home Decor
https://www.etsy.com/listing/623076486/grateful-dead-painted-wood-signs-wpost	4.8696	50.0	61.0	Paper & Party Supplies zzz Party Supplies zzz Party Décor zzz Banners & Signs	Grateful Dead Painted Wood Signs w/post-Tabletop Signpost-Personalized Gift for Him/Her-Yard Art/Home Decor-Deadhead-Dead and Company-Hippie
https://www.etsy.com/listing/699071022/grateful-dead-hat-viola-lee-blues-hat	4.82	30.0	491.0	Accessories zzz Hats & Caps zzz Baseball & Trucker Caps	Grateful Dead Hat-Viola Lee Blues Hat- Dead and Company Hat-Flat Brim Grateful Dead Hat-Jerry Garcia Hat-Pigpen Hat-Dead and Company Hat-
https://www.etsy.com/listing/755928190/cats-under-the-stars-grateful-dead-jerry	5.0	28.99	2.0	Clothing zzz Men's Clothing zzz Shirts & Tees zzz Oxfords & Button Downs	Cats under the Stars Grateful Dead Jerry Garcia Mens beige button up short sleeve shirt size XL
https://www.etsy.com/listing/724504974/grateful-dead-art-print-scarlet-begonias	4.9375	15.99	32.0	Art & Collectibles zzz Painting zzz Watercolor	Grateful Dead Art Print Scarlet Begonias Fire on the Mountain Scarlet&gt;Fire FOTM Original Watercolor Painting Mountains Rose Bouquet
https://www.etsy.com/listing/722802687/wheel-and-roses-backpack-grateful-dead	4.9615	55.0	219.0	Bags & Purses zzz Backpacks	Wheel and Roses Backpack Grateful Dead Inspired School Bag Deadhead Back Pack Water Resistant Medium Sized 4 Pocket Book Bag Back to School
https://www.etsy.com/listing/773127918/premium-hand-sanitizer-70-alcohol-spray	4.7385	8.95	218.0	Bath & Beauty zzz Personal Care zzz Hand Sanitizers	Premium Hand Sanitizer 70% Alcohol SPRAY CAPS  Aloe Vera: Unscented Lavender Eucalyptus Sandalwood Orange Bliss 2 oz 4 oz 8 oz 16 oz
https://www.etsy.com/listing/754516046/vintage-grateful-dead-1988-new-york-city	5.0	265.0	31.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts zzz Graphic Tees	Vintage Grateful Dead 1988 New York City Give Me Liberty Give Me Dead Mikio art tie dye original shirt size XL
https://www.etsy.com/listing/788415661/protective-washable-water-resistant	4.8958	12.0	1653.0	Bath & Beauty zzz Personal Care zzz Face Masks & Coverings	Protective Washable water resistant Nylon Reusable Face Mask can wipe front with hand sanitizer Made in USA Eco friendly
https://www.etsy.com/listing/777953172/black-protective-reusable-face-mask-100	4.8922	19.95	371.0	Accessories zzz Costume Accessories zzz Masks & Prosthetics zzz Masks	Black Protective Reusable Face Mask 100% Linen Mouth Mask/Adult Facial Mask
https://www.etsy.com/listing/792225319/army-green-organic-cotton-face-mask-with	4.6966	13.95	613.0	Bath & Beauty zzz Personal Care zzz Face Masks & Coverings	Army Green Organic Cotton Face Mask with Organic Cotton Filter and Filter Pocket. Pre Washed. Secure Fit & Adjustable. Free Shipping 
https://www.etsy.com/listing/776887444/face-mask-dust-mask-travel-mask-eco	4.964	15.0	1069.0	Bath & Beauty zzz Personal Care zzz Face Masks & Coverings	Face Mask Dust Mask Travel Mask Eco-Friendly Mask Washable mask cover
https://www.etsy.com/listing/780362038/vintage-1970s-lee-custom-denim-jacket	5.0	148.0	6.0	Clothing zzz Unisex Adult Clothing zzz Jackets & Coats	Vintage 1970&#39;s Lee Custom Denim Jacket With Hand Sewn Grateful Dead Back Patch
https://www.etsy.com/listing/752315968/grateful-dead-metal-stealie-wall-art	5.0	45.0	27.0	Home & Living zzz Home Décor zzz Wall Décor	Grateful Dead Metal Stealie Wall Art Dead Head Colorado Rockies
https://www.etsy.com/listing/757121014/grateful-dead-morning-dew-mug-11oz	5.0	21.99	2.0	Home & Living zzz Kitchen & Dining zzz Drink & Barware zzz Drinkware zzz Mugs	Grateful Dead Morning Dew Mug 11oz
https://www.etsy.com/listing/644325886/grateful-dead-stealyourblacklight-canvas	5.0	35.0	1.0	Art & Collectibles zzz Painting zzz Acrylic	Grateful Dead StealYourBlacklight Canvas
https://www.etsy.com/listing/749795076/tooled-leather-earrings-oregon-grateful	5.0	48.0	160.0	Jewelry zzz Earrings zzz Dangle & Drop Earrings	Tooled Leather Earrings Oregon Grateful Dead
https://www.etsy.com/listing/783077261/love-is-real-not-fade-away	4.9844	16.0	70.0	Jewelry zzz Bracelets zzz Cuff Bracelets	Love is Real Not Fade Away Bracelet~Grateful Dead~Metal Stamped by Hand~Made with Love~The Grateful Kind Shop
https://www.etsy.com/listing/677835344/vintage-grateful-dead-tie-dye-shirt	5.0	250.0	211.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts zzz Graphic Tees	Vintage Grateful Dead Tie Dye Shirt / Mikio Kennedy / The Dead Shirt / Deadweiser / Jerry Garcia Shirt / Rock Band T Shirt
https://www.etsy.com/listing/789447291/grateful-dead-bertha-denim-shirt	5.0	120.0	1.0	Clothing zzz Women's Clothing zzz Jackets & Coats	Grateful Dead Bertha Denim Shirt AVAILABLE AS PICTURED
https://www.etsy.com/listing/728980773/grateful-dead-shakedown-dude-iron-on	4.9677	6.99	3793.0	Craft Supplies & Tools	Grateful Dead Shakedown Dude Iron On Patch 4&quot; P-1804 Officially Licensed by C&D Visionary
https://www.etsy.com/listing/795264421/grateful-dead-1977-ithaca-new-york	5.0	19.4	55.0	Art & Collectibles zzz Prints zzz Music & Movie Posters	Grateful Dead 1977 Ithaca New York Barton Hall Cornell University concert poster
https://www.etsy.com/listing/693950917/grateful-dead-sticker-old-and-in-the-way	4.82	5.0	491.0	Paper & Party Supplies zzz Paper zzz Stickers Labels & Tags zzz Bumper Stickers	Grateful Dead Sticker. Old and in the way sticker. Jerry Garcia Band sticker. JGB sticker. Bluegrass sticker. Banjo sticker.
https://www.etsy.com/listing/642911235/grateful-dead-jewelry-solid-wood-cats	4.9677	14.99	149.0	Jewelry zzz Earrings zzz Dangle & Drop Earrings	Grateful Dead Jewelry Solid Wood Cats Under the Stars Earring set.
https://www.etsy.com/listing/714806408/1970s-grateful-dead-shakedown-street	4.8545	233.0	2734.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts	1970s Grateful Dead Shakedown Street Black Cotton Promo Tee
https://www.etsy.com/listing/781685396/vintage-90s-music-clothing-grateful-dead	4.9236	75.0	488.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts	Vintage 90s Music Clothing Grateful Dead Lighthouse Fisherman Men Size XL / Oversized Womens Tie Dye Print Tour Concert Short Sleeve T Shirt
https://www.etsy.com/listing/762126347/grateful-dead-vintage-1970s-rare-red-and	5.0	10.0	1.0	Accessories zzz Patches & Pins zzz Pins & Pinback Buttons	Grateful Dead Vintage 1970&#39;s Rare Red And Blue Fractal Steal Your FaceMulti Skull Stealy White Pin Fan Memorabilia Art Button Broach
https://www.etsy.com/listing/255925539/grateful-dead-rose-handmade-to-order	5.0	30.0	32.0	Art & Collectibles	Grateful Dead Rose Handmade to Order Needlepoint
https://www.etsy.com/listing/772568420/vintage-70s-grateful-dead-1975-blues-for	5.0	495.0	31.0	Clothing zzz Unisex Adult Clothing zzz Tops & Tees zzz T-shirts zzz Graphic Tees	Vintage 70s Grateful Dead 1975 Blues for Allah Original Rare Color Tie Dye Concert Band tee shirt USA size Large
https://www.etsy.com/listing/592670805/grateful-dead-inspired-art-hand-painted	4.8696	50.0	61.0	Art & Collectibles zzz Painting zzz Acrylic	Grateful Dead Inspired Art Hand Painted Wood Signpost-Custom Gift for Music Lover-Yard Art/Home Decor-Deadhead-Dead and Company-Hippie
https://www.etsy.com/listing/571757774/grateful-dead-jefferson-airplane-toronto	4.8571	75.0	180.0	Art & Collectibles zzz Prints zzz Digital Prints	Grateful Dead Jefferson Airplane Toronto Ontario 1967 poster BG74-3 3rd printing
